,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
54,54,10413,YAP1,-,554,52,2.188e-61,28376152,(p=3.03e-04),,27832783,(p=3.11e-04),,28376174,(p=8.01e-04),,28356122,(p=1.00e-03),,26119935,(p=1.10e-03),,26771844,(p=1.20e-03),,28249813,(p=1.30e-03),,27835600,(p=1.80e-03),,28759011,(p=1.80e-03),,24972085,(p=2.20e-03),
55,55,9429,ABCG2,-,705,56,8.147e-61,24391798,(p=1.26e-04),,23960095,(p=5.00e-04),,28131876,(p=6.00e-04),,17938326,(p=1.10e-03),,20437864,(p=1.30e-03),,20103600,(p=1.30e-03),,26556876,(p=1.40e-03),,26914831,(p=1.50e-03),,23438193,(p=1.90e-03),,23467750,(p=2.20e-03),
56,56,4318,MMP9,-,2529,96,1.274e-60,25862849,(p=1.26e-04),,15531921,(p=7.00e-04),,28610954,(p=8.03e-04),,25738807,(p=9.00e-04),,25618297,(p=1.20e-03),,28633655,(p=1.40e-03),,25236186,(p=1.40e-03),,28487942,(p=1.40e-03),,23526143,(p=1.50e-03),,23807724,(p=1.90e-03),
57,57,2099,ESR1,-,2923,102,1.101e-59,28498399,(p=8.01e-04),,24045439,(p=8.01e-04),,23991038,(p=1.10e-03),,23071688,(p=1.30e-03),,18593923,(p=1.40e-03),,25275589,(p=1.40e-03),,25991817,(p=1.60e-03),,28320353,(p=1.60e-03),,23843035,(p=1.60e-03),,18264135,(p=1.90e-03),
58,58,1969,EPHA2,-,256,40,1.31e-59,21955398,(p=3.10e-04),,26744526,(p=5.00e-04),,24486585,(p=5.01e-04),,25366905,(p=8.02e-04),,20388851,(p=1.30e-03),,19934338,(p=1.70e-03),,18425361,(p=2.20e-03),,27401248,(p=2.30e-03),,26283684,(p=2.50e-03),,20602165,(p=2.50e-03),
59,59,367,AR,-,2103,85,1.258e-58,28468774,(p=3.14e-04),,19301304,(p=6.01e-04),,28011482,(p=8.02e-04),,22456196,(p=8.03e-04),,26044568,(p=1.00e-03),,24615402,(p=1.10e-03),,28745319,(p=1.30e-03),,26876202,(p=1.40e-03),,27565181,(p=1.40e-03),,25277659,(p=1.40e-03),
60,60,8795,TNFRSF10B,-,324,41,7.072e-57,23053497,(p=1.14e-04),,28459212,(p=1.00e-03),,27176505,(p=2.80e-03),,21538027,(p=3.30e-03),,28108622,(p=3.30e-03),,18599488,(p=3.40e-03),,26942880,(p=3.40e-03),,28424227,(p=3.40e-03),,27387452,(p=3.80e-03),,21272366,(p=3.80e-03),
61,61,3717,JAK2,-,1189,64,1.164e-56,24402583,(p=3.07e-04),,26084564,(p=3.10e-04),,22319590,(p=3.13e-04),,24886434,(p=7.00e-04),,20072651,(p=8.03e-04),,21518725,(p=8.03e-04),,23857432,(p=1.10e-03),,28475004,(p=1.10e-03),,21490132,(p=1.10e-03),,22369852,(p=1.30e-03),
62,62,5156,PDGFRA,-,440,44,1.662e-55,25202099,(p=3.07e-04),,28783171,(p=3.10e-04),,25621775,(p=3.10e-04),,25380967,(p=5.01e-04),,21157293,(p=5.01e-04),,24634380,(p=6.02e-04),,21396851,(p=1.00e-03),,26549034,(p=1.10e-03),,25333264,(p=1.40e-03),,21590454,(p=1.40e-03),
63,63,999,CDH1,-,1749,73,1.541e-54,19070520,(p=8.01e-04),,27167202,(p=8.02e-04),,26045824,(p=1.10e-03),,27835572,(p=1.40e-03),,22945654,(p=1.60e-03),,28209205,(p=2.20e-03),,23483729,(p=2.60e-03),,20518789,(p=2.60e-03),,26280083,(p=2.70e-03),,24189400,(p=2.80e-03),
