,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
61,61,8650,NUMB,-,123,13,0,26165304,(p=1.70e-03),,24980814,(p=2.20e-03),,24189400,(p=3.10e-03),,28153862,(p=3.50e-03),,26174965,(p=4.80e-03),,26563369,(p=4.80e-03),,23140583,(p=5.00e-03),,23624653,(p=5.20e-03),,28531799,(p=5.60e-03),,26058814,(p=7.70e-03),
62,62,388,RHOB,-,125,13,0,19208833,(p=6.02e-04),,25216671,(p=9.02e-04),,21373644,(p=1.90e-03),,12878865,(p=2.30e-03),,16278215,(p=2.70e-03),,10913192,(p=3.90e-03),,27384222,(p=4.00e-03),,19995557,(p=5.20e-03),,19637314,(p=7.00e-03),,17046241,(p=7.80e-03),
63,63,57447,NDRG2,-,129,13,0,24528032,(p=1.60e-03),,26802650,(p=1.60e-03),,18844221,(p=1.70e-03),,26292259,(p=2.50e-03),,25153349,(p=4.00e-03),,21217774,(p=4.60e-03),,23630579,(p=5.10e-03),,17888401,(p=5.60e-03),,25889839,(p=7.00e-03),,26269411,(p=8.40e-03),
64,64,818,CAMK2G,-,140,14,0,22623531,(p=6.02e-04),,23960096,(p=1.60e-03),,26803057,(p=1.70e-03),,25852190,(p=3.10e-03),,12637327,(p=3.90e-03),,11839738,(p=4.80e-03),,18483256,(p=5.00e-03),,25446257,(p=5.30e-03),,24206096,(p=6.90e-03),,19682070,(p=7.00e-03),
65,65,780,DDR1,-,142,14,0,26719540,(p=1.20e-04),,22895534,(p=9.00e-04),,25369402,(p=1.60e-03),,21398698,(p=2.30e-03),,24189400,(p=3.10e-03),,26655502,(p=4.00e-03),,17440927,(p=5.60e-03),,7834423,(p=7.40e-03),,22223527,(p=7.60e-03),,27384677,(p=8.30e-03),
66,66,3984,LIMK1,-,122,12,0,25344584,(p=1.30e-03),,23239465,(p=2.10e-03),,23702034,(p=2.40e-03),,19734939,(p=4.90e-03),,21923909,(p=5.10e-03),,16278681,(p=7.00e-03),,12777619,(p=7.20e-03),,27665963,(p=7.40e-03),,14530263,(p=7.40e-03),,22715593,(p=8.10e-03),
67,67,5716,PSMD10,-,123,12,0,24037855,(p=4.00e-04),,28653901,(p=9.01e-04),,21287809,(p=2.70e-03),,21691299,(p=4.00e-03),,20483533,(p=4.80e-03),,26975632,(p=5.30e-03),,12525503,(p=5.50e-03),,22230478,(p=6.20e-03),,11900540,(p=7.90e-03),,26364616,(p=7.90e-03),
68,68,3727,JUND,-,114,11,0,21559334,(p=3.02e-04),,18454173,(p=4.02e-04),,24647988,(p=9.01e-04),,27184257,(p=9.03e-04),,19166930,(p=1.70e-03),,12727841,(p=2.00e-03),,12082101,(p=2.90e-03),,17577209,(p=4.60e-03),,16423552,(p=4.80e-03),,27358408,(p=7.00e-03),
69,69,8061,FOSL1,-,114,11,0,20663135,(p=9.02e-04),,27144339,(p=2.30e-03),,17872495,(p=2.40e-03),,23625206,(p=3.50e-03),,16490785,(p=5.10e-03),,22286759,(p=5.20e-03),,23483055,(p=6.10e-03),,12209953,(p=7.40e-03),,27002720,(p=7.90e-03),,23027619,(p=8.30e-03),
70,70,5583,PRKCH,-,126,12,0,24784886,(p=1.30e-03),,23562764,(p=1.70e-03),,25412309,(p=2.00e-03),,19523467,(p=2.10e-03),,17786031,(p=3.10e-03),,11772428,(p=4.00e-03),,16242915,(p=4.00e-03),,17146445,(p=4.60e-03),,22305966,(p=4.80e-03),,11175348,(p=7.20e-03),
71,71,9474,ATG5,-,137,13,0,21655094,(p=2.30e-03),,19881538,(p=2.90e-03),,25481044,(p=4.00e-03),,28651493,(p=4.00e-03),,19783847,(p=4.30e-03),,20038797,(p=4.90e-03),,23317196,(p=5.40e-03),,24269628,(p=7.40e-03),,28274318,(p=8.20e-03),,26240015,(p=8.70e-03),
72,72,7980,TFPI2,-,118,11,0,28393235,(p=5.01e-04),,20537494,(p=3.90e-03),,15592528,(p=3.90e-03),,19936309,(p=5.20e-03),,17023682,(p=6.90e-03),,20377370,(p=7.00e-03),,17138934,(p=7.60e-03),,19212621,(p=7.90e-03),,25414083,(p=8.10e-03),,25179542,(p=8.20e-03),
73,73,55107,ANO1,-,140,13,0,22564524,(p=3.04e-04),,23431153,(p=5.02e-04),,28193228,(p=1.40e-03),,27732935,(p=2.10e-03),,25232193,(p=2.30e-03),,28177558,(p=2.90e-03),,27588910,(p=3.50e-03),,23576565,(p=4.60e-03),,27838298,(p=5.60e-03),,25541940,(p=7.00e-03),
74,74,5433,POLR2D,-,120,11,0,12114499,(p=9.00e-04),,12049628,(p=4.00e-03),,10536359,(p=4.60e-03),,12052871,(p=4.80e-03),,23274668,(p=5.00e-03),,17661632,(p=5.20e-03),,10438593,(p=5.90e-03),,10617616,(p=7.60e-03),,10329125,(p=8.40e-03),,10866664,(p=8.50e-03),
75,75,9423,NTN1,-,122,11,0,28475012,(p=1.40e-03),,23538444,(p=1.40e-03),,19211441,(p=2.70e-03),,20305387,(p=4.80e-03),,28250059,(p=5.00e-03),,18692059,(p=5.60e-03),,18353983,(p=6.30e-03),,24293316,(p=6.90e-03),,18922894,(p=7.00e-03),,26039999,(p=7.90e-03),
76,76,654,BMP6,-,127,11,0,24012720,(p=7.01e-04),,19308091,(p=4.40e-03),,25753222,(p=4.80e-03),,15548695,(p=4.80e-03),,17879955,(p=5.20e-03),,16527843,(p=5.70e-03),,23674072,(p=7.00e-03),,22364398,(p=8.10e-03),,26751737,(p=8.30e-03),,19245827,(p=8.70e-03),
77,77,573,BAG1,-,162,14,0,21986497,(p=2.40e-03),,25962180,(p=2.40e-03),,26178413,(p=3.30e-03),,18204076,(p=3.90e-03),,23049684,(p=3.90e-03),,23553841,(p=4.10e-03),,28892778,(p=4.40e-03),,19881545,(p=4.80e-03),,24969872,(p=5.30e-03),,18523358,(p=6.70e-03),
