,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
50,50,10413,YAP1,-,554,88,7.488e-112,28376152,(p=1.06e-04),,27105908,(p=1.13e-04),,27409162,(p=4.05e-04),,23298489,(p=4.05e-04),,26716514,(p=8.02e-04),,27373987,(p=1.00e-03),,25492965,(p=1.00e-03),,27832783,(p=1.20e-03),,27835600,(p=1.20e-03),,26119935,(p=1.50e-03),
51,51,25,ABL1,-,740,96,2.499e-110,20482842,(p=8.00e-04),,22447844,(p=8.02e-04),,27856601,(p=1.00e-03),,23117882,(p=1.20e-03),,17888034,(p=1.20e-03),,24223753,(p=1.40e-03),,25883211,(p=1.50e-03),,26152360,(p=1.90e-03),,20234815,(p=1.90e-03),,19061839,(p=2.00e-03),
52,52,2263,FGFR2,-,528,85,1.135e-109,25512530,(p=1.23e-04),,18381441,(p=1.25e-04),,23060048,(p=3.01e-04),,21152424,(p=3.03e-04),,25576915,(p=4.00e-04),,23493349,(p=4.01e-04),,26853422,(p=4.04e-04),,26351320,(p=7.01e-04),,24711160,(p=7.02e-04),,25981814,(p=8.01e-04),
53,53,3717,JAK2,-,1189,113,2.626e-108,22712764,(p=1.03e-04),,26238612,(p=1.08e-04),,27025877,(p=1.09e-04),,22319590,(p=3.01e-04),,23880305,(p=7.00e-04),,26084564,(p=7.01e-04),,23838182,(p=7.03e-04),,18829483,(p=7.03e-04),,28475004,(p=7.05e-04),,21518725,(p=7.05e-04),
54,54,4780,NFE2L2,-,1034,106,2.275e-107,21842204,(p=5.01e-04),,22684020,(p=7.04e-04),,22964642,(p=1.30e-03),,24311782,(p=1.30e-03),,26078391,(p=1.30e-03),,28402166,(p=1.50e-03),,25339352,(p=1.50e-03),,26904167,(p=1.50e-03),,25227109,(p=1.60e-03),,21062981,(p=1.70e-03),
55,55,2146,EZH2,-,780,94,8.491e-106,25633838,(p=7.01e-04),,28759046,(p=8.02e-04),,27941792,(p=1.00e-03),,26362062,(p=1.20e-03),,28069000,(p=1.50e-03),,24850841,(p=1.60e-03),,22469510,(p=1.80e-03),,27938379,(p=2.00e-03),,27195672,(p=2.00e-03),,21837672,(p=2.00e-03),
56,56,10018,BCL2L11,-,424,76,5.397e-105,27986747,(p=9.25e-05),,26001141,(p=9.61e-05),,23382048,(p=9.71e-05),,17927446,(p=1.05e-04),,26639561,(p=1.08e-04),,20237869,(p=1.10e-04),,26287412,(p=1.18e-04),,24493829,(p=1.20e-04),,24737648,(p=1.22e-04),,22426421,(p=1.23e-04),
57,57,5599,MAPK8,-,927,97,3.074e-102,24642040,(p=4.06e-04),,20145041,(p=8.01e-04),,23912840,(p=1.20e-03),,25896662,(p=1.50e-03),,26503828,(p=1.50e-03),,26575790,(p=1.50e-03),,18594007,(p=1.60e-03),,19893453,(p=1.80e-03),,27401020,(p=1.80e-03),,18025271,(p=1.90e-03),
58,58,5347,PLK1,-,605,83,5.958e-102,27558135,(p=5.00e-04),,22188812,(p=8.02e-04),,21436619,(p=1.00e-03),,23144294,(p=1.50e-03),,25592872,(p=1.50e-03),,27647547,(p=1.50e-03),,12082631,(p=1.50e-03),,26549165,(p=1.80e-03),,22064247,(p=1.90e-03),,21953073,(p=2.00e-03),
59,59,4313,MMP2,-,1608,121,8.544e-102,23306155,(p=3.05e-04),,23254288,(p=4.03e-04),,26063204,(p=7.02e-04),,26304749,(p=7.04e-04),,26648313,(p=8.01e-04),,26151179,(p=9.00e-04),,28440514,(p=1.00e-03),,23566884,(p=1.20e-03),,23832737,(p=1.50e-03),,22519916,(p=1.50e-03),
